pair,source_v_neg,current_neg_a,voltage_neg_v,source_v_pos,current_pos_a,voltage_pos_v,delta_v,delta_i,differential_resistance_ohm,abs_step_ohm
147,-0.03,-1.711281e-06,-0.0299027973,0.03,1.657202e-06,0.0301343795,0.060037176799999994,3.368483e-06,17823.209082545465,9.434736478488048
148,-0.03,-1.711116e-06,-0.0299004683,0.03,1.654178e-06,0.0301344608,0.060034929099999995,3.365294e-06,17839.430700556917,16.221618011451937
149,-0.03,-1.711081e-06,-0.0299006356,0.03,1.653975e-06,0.0301355512,0.0600361868,3.365056e-06,17841.066181365186,1.6354808082687669
150,-0.03,-1.71316e-06,-0.0299023716,0.03,1.660794e-06,0.0301339348,0.0600363064,3.3739540000000002e-06,17794.05006707264,47.01611429254626
151,-0.03,-1.712325e-06,-0.0299029025,0.03,1.656414e-06,0.0301336383,0.060036540799999996,3.368739e-06,17821.665851821705,27.615784749064915
152,-0.03,-1.711035e-06,-0.0299008987,0.03,1.655739e-06,0.0301347095,0.0600356082,3.366774e-06,17831.790372623764,10.124520802059124
153,-0.03,-1.711369e-06,-0.0299014295,0.03,1.657112e-06,0.030134456,0.0600358855,3.368481e-06,17822.83631702242,8.954055601345317
154,-0.03,-1.710044e-06,-0.0299014773,0.03,1.651476e-06,0.0301353838,0.0600368611,3.36152e-06,17860.033883481283,37.19756645886446
155,-0.03,-1.70937e-06,-0.02989966,0.03,1.652747e-06,0.0301336287,0.060033288700000006,3.3621170000000002e-06,17855.799991493455,4.233891987827519
156,-0.03,-1.71219e-06,-0.029901616,0.03,1.653589e-06,0.030134743,0.060036359,3.365779e-06,17837.28491977637,18.51507171708363
157,-0.03,-1.710441e-06,-0.0299017949,0.03,1.653229e-06,0.0301324118,0.0600342067,3.36367e-06,17847.82891900811,10.543999231736962
158,-0.03,-1.698072e-06,-0.0299016706,0.03,1.657647e-06,0.03013399,0.0600356606,3.3557190000000002e-06,17890.5506092733,42.72169026519259
159,-0.03,-1.71017e-06,-0.0299013358,0.03,1.646331e-06,0.0301352143,0.0600365501,3.356501e-06,17886.647464130056,3.903145143245638
160,-0.03,-1.712287e-06,-0.0299011493,0.03,1.655776e-06,0.0301357356,0.060036884900000004,3.368063e-06,17825.344983155006,61.30248097504955
161,-0.03,-1.712011e-06,-0.0299020914,0.03,1.652292e-06,0.03013355,0.0600356414,3.364303e-06,17844.89726400981,19.55228085480485
162,-0.03,-1.711431e-06,-0.0298999011,0.03,1.658512e-06,0.0301340378,0.0600339389,3.369943e-06,17814.52650682816,30.370757181652152
163,-0.03,-1.709876e-06,-0.0299011206,0.03,1.653385e-06,0.0301345783,0.060035698900000004,3.3632609999999996e-06,17850.443037278408,35.91653045024941
164,-0.03,-1.710548e-06,-0.0298998724,0.03,1.655455e-06,0.030134607,0.0600344794,3.3660030000000003e-06,17835.539481099688,14.903556178720464
165,-0.03,-1.712186e-06,-0.0299002598,0.03,1.655399e-06,0.0301340713,0.0600343311,3.367585e-06,17827.116791409866,8.42268968982171
166,-0.03,-1.708444e-06,-0.029902364,0.03,1.657205e-06,0.0301349656,0.0600373296,3.365649e-06,17838.262278686816,11.145487276950007
167,-0.03,-1.71142e-06,-0.0299011254,0.03,1.657341e-06,0.0301343631,0.0600354885,3.368761e-06,17821.237095774974,17.02518291184242
168,-0.03,-1.709045e-06,-0.029900958,0.03,1.653962e-06,0.0301341048,0.0600350628,3.363007e-06,17851.602093007834,30.364997232860333
169,-0.03,-1.710145e-06,-0.0299020819,0.03,1.650258e-06,0.0301352,0.0600372819,3.360403e-06,17866.09579267725,14.493699669415946
170,-0.03,-1.708391e-06,-0.0299013597,0.03,1.647559e-06,0.03013388,0.0600352397,3.35595e-06,17889.193730538296,23.097937861046375
171,-0.03,-1.701634e-06,-0.0299023353,0.03,1.64336e-06,0.0301350852,0.0600374205,3.344994e-06,17948.438920966673,59.2451904283771
172,-0.03,-1.709517e-06,-0.0299005754,0.03,1.64928e-06,0.0301353961,0.0600359715,3.358797e-06,17874.248279964522,74.1906410021511
173,-0.03,-1.709303e-06,-0.0299005563,0.03,1.649522e-06,0.0301353291,0.0600358854,3.358825e-06,17874.07364182415,0.174638140371826
174,-0.03,-1.705812e-06,-0.0299015845,0.03,1.645189e-06,0.0301339565,0.060035541,3.351001e-06,17915.70369570167,41.63005387752128
175,-0.03,-1.708391e-06,-0.0299016658,0.03,1.654672e-06,0.0301351808,0.0600368466,3.363063e-06,17851.835246618928,63.86844908274361
176,-0.03,-1.706666e-06,-0.0299015797,0.03,1.649117e-06,0.0301360417,0.060037621400000005,3.3557830000000003e-06,17890.79371341949,38.958466800562746
177,-0.03,-1.710597e-06,-0.029899858,0.03,1.64801e-06,0.0301353721,0.0600352301,3.358607e-06,17875.03869907971,15.755014339782065
178,-0.03,-1.711423e-06,-0.029901111,0.03,1.657769e-06,0.0301365821,0.0600376931,3.369192e-06,17819.611675440283,55.4270236394259
