nplc,pair,elapsed_s_total,source_v_neg,current_neg_a,voltage_neg_v,source_v_pos,current_pos_a,voltage_pos_v,delta_v,delta_i,differential_resistance_ohm
1.0,38,10.150302900000497,-0.03,-1.98229e-06,-0.0298956244,0.03,1.987936e-06,0.0301378699,0.060033494300000004,3.970226000000001e-06,15120.926189088477
1.0,39,10.150302900000497,-0.03,-1.983376e-06,-0.0298938885,0.03,1.986515e-06,0.0301410597,0.0600349482,3.969891e-06,15122.568403011568
1.0,40,10.150302900000497,-0.03,-1.981345e-06,-0.0298935154,0.03,1.987958e-06,0.0301393955,0.0600329109,3.969303e-06,15124.295348578831
1.0,41,10.150302900000497,-0.03,-1.982794e-06,-0.0298930659,0.03,1.988691e-06,0.0301407919,0.06003385780000001,3.971485e-06,15116.224233504598
1.0,42,10.150302900000497,-0.03,-1.983237e-06,-0.0298947828,0.03,1.989458e-06,0.0301402276,0.0600350104,3.972695e-06,15111.910277532003
1.0,43,10.150302900000497,-0.03,-1.983983e-06,-0.0298938645,0.03,1.989177e-06,0.0301393763,0.0600332408,3.97316e-06,15109.696261917465
1.0,44,10.150302900000497,-0.03,-1.983927e-06,-0.0298937211,0.03,1.988034e-06,0.0301384772,0.0600321983,3.971961e-06,15113.99490075557
1.0,45,10.150302900000497,-0.03,-1.9825e-06,-0.0298941324,0.03,1.987643e-06,0.0301395533,0.0600336857,3.9701430000000005e-06,15121.290517747091
1.0,46,10.150302900000497,-0.03,-1.983085e-06,-0.0298938502,0.03,1.988425e-06,0.0301392711,0.0600331213,3.97151e-06,15115.943633529816
1.0,47,10.150302900000497,-0.03,-1.981914e-06,-0.0298931233,0.03,1.987735e-06,0.030139075,0.060032198300000006,3.969649e-06,15122.797582355519
1.0,48,10.150302900000497,-0.03,-1.983032e-06,-0.0298934282,0.03,1.989463e-06,0.0301396141,0.0600330423,3.972494999999999e-06,15112.17567297127
1.0,49,10.150302900000497,-0.03,-1.982719e-06,-0.029894442,0.03,1.989302e-06,0.0301401975,0.0600346395,3.972020999999999e-06,15114.381192848681
