nplc,round,sample_index,sample_wall_time,sample_started_s,sample_ended_s,sample_elapsed_s,differential_resistance_ohm,compliance_hit,negative_source_voltage_v,negative_measured_voltage_v,negative_current_a,negative_resistance_ohm,positive_source_voltage_v,positive_measured_voltage_v,positive_current_a,positive_resistance_ohm
2.0,3,11,2026-05-27T21:53:11.565,16869.8206603,16870.2157661,0.39510579999841866,35295.13832390993,False,-0.03,-0.0298794775,-8.570265e-07,34864.12322139397,0.03,0.0301192858,8.428893e-07,35733.382545015105
2.0,3,12,2026-05-27T21:53:11.960,16870.2158184,16870.6105335,0.39471509999930277,35306.3929563961,False,-0.03,-0.0298794201,-8.58646e-07,34798.298833279376,0.03,0.030119159,8.407227e-07,35825.319097486004
2.0,3,13,2026-05-27T21:53:12.356,16870.6105884,16871.0063708,0.39578240000264486,35324.550389049626,False,-0.03,-0.0298792312,-8.578461e-07,34830.526361313525,0.03,0.0301189913,8.40639e-07,35828.68663005166
2.0,3,14,2026-05-27T21:53:12.751,16871.0064227,16871.402448,0.3960253000004741,35319.40910937735,False,-0.03,-0.0298791158,-8.579518e-07,34826.1007203435,0.03,0.0301192854,8.407856e-07,35822.78930562084
2.0,3,15,2026-05-27T21:53:13.146,16871.402507,16871.7973047,0.39479770000252756,35254.24812353024,False,-0.03,-0.0298795223,-8.595291e-07,34762.665161656536,0.03,0.0301194217,8.423635e-07,35755.84851432902
2.0,3,16,2026-05-27T21:53:13.541,16871.7973655,16872.1921736,0.39480810000168276,35250.00168908787,False,-0.03,-0.0298800771,-8.600966e-07,34740.37346502707,0.03,0.0301190248,8.420055e-07,35770.579645857426
2.0,3,17,2026-05-27T21:53:13.938,16872.1922342,16872.5897402,0.3975060000011581,35300.473794006306,False,-0.03,-0.0298798738,-8.578256e-07,34832.107831708454,0.03,0.0301190248,8.418371e-07,35777.73514614644
2.0,3,18,2026-05-27T21:53:14.334,16872.5898013,16872.9852218,0.39542050000090967,35353.7459350948,False,-0.03,-0.0298806629,-8.563954e-07,34891.19967248773,0.03,0.0301188263,8.407229e-07,35824.91484411808
2.0,3,19,2026-05-27T21:53:14.730,16872.9852872,16873.3807742,0.39548699999795645,35331.31143741377,False,-0.03,-0.0298795917,-8.584567e-07,34806.17216919619,0.03,0.0301197446,8.397349e-07,35868.158629586556
2.0,3,20,2026-05-27T21:53:15.128,16873.3808277,16873.7788781,0.39805040000283043,35335.26081414971,False,-0.03,-0.0298803832,-8.567116e-07,34877.99534872645,0.03,0.0301189674,8.412906e-07,35800.9080334429
2.0,3,21,2026-05-27T21:53:15.523,16873.7789329,16874.1741861,0.3952532000002975,35194.47751824377,False,-0.03,-0.0298802372,-8.63336e-07,34610.20645496075,0.03,0.0301183719,8.414374e-07,35793.95436903565
2.0,3,22,2026-05-27T21:53:15.919,16874.1742376,16874.5694137,0.39517609999893466,35237.64369819343,False,-0.03,-0.0298799287,-8.614015e-07,34687.57449342728,0.03,0.0301189218,8.412904e-07,35800.86234194518
2.0,3,23,2026-05-27T21:53:16.315,16874.5694683,16874.965461,0.39599269999962416,35286.574871873854,False,-0.03,-0.0298802229,-8.604543e-07,34726.10096782595,0.03,0.0301188142,8.398818e-07,35860.77731414111
2.0,3,24,2026-05-27T21:53:16.709,16874.9655148,16875.3605041,0.394989300002635,35257.80265291874,False,-0.03,-0.0298803281,-8.597403e-07,34755.06277884147,0.03,0.0301187808,8.419854e-07,35771.1437751771
2.0,3,25,2026-05-27T21:53:17.104,16875.3605617,16875.7554779,0.3949161999989883,35265.78569726137,False,-0.03,-0.0298803735,-8.619683e-07,34665.28119421561,0.03,0.0301189123,8.393772e-07,35882.45225150266
2.0,3,26,2026-05-27T21:53:17.500,16875.7555342,16876.1508168,0.39528259999860893,35333.45723602308,False,-0.03,-0.0298806126,-8.588768e-07,34790.33616928528,0.03,0.0301193714,8.3923e-07,35889.29304243175
2.0,3,27,2026-05-27T21:53:17.897,16876.1508724,16876.5483804,0.3975079999981972,35272.821466993526,False,-0.03,-0.0298807489,-8.602655e-07,34734.33364467132,0.03,0.0301193786,8.407645e-07,35823.79917325244
2.0,3,28,2026-05-27T21:53:18.293,16876.5484354,16876.9441003,0.3956648999992467,35134.993666108436,False,-0.03,-0.0298806804,-8.644717e-07,34565.249967118645,0.03,0.0301199772,8.432462e-07,35719.078485026075
2.0,3,29,2026-05-27T21:53:18.691,16876.9441546,16877.3413516,0.39719699999841396,35121.05406536864,False,-0.03,-0.0298801973,-8.63693e-07,34595.85442975687,0.03,0.0301203024,8.446982e-07,35658.063909689874
2.0,3,30,2026-05-27T21:53:19.087,16877.3414046,16877.7381458,0.39674120000199764,35188.55277976347,False,-0.03,-0.0298806158,-8.625158e-07,34643.55760207523,0.03,0.0301197691,8.425951e-07,35746.432776549496
7.0,3,0,2026-05-27T21:53:24.392,16881.7793205,16883.042891,1.2635704999993322,35258.976222175144,False,-0.03,-0.0298784816,-8.593394e-07,34769.12800693184,0.03,0.0301199024,8.423091e-07,35758.72847628026
7.0,3,1,2026-05-27T21:53:25.653,16883.0429444,16884.303773,1.2608285999995132,35255.45554454318,False,-0.03,-0.0298795433,-8.593461e-07,34770.092399325484,0.03,0.0301190265,8.424776e-07,35750.53686887342
7.0,3,2,2026-05-27T21:53:26.914,16884.3039229,16885.5643984,1.26047550000294,35255.186875107676,False,-0.03,-0.029879628,-8.596943e-07,34756.10807236945,0.03,0.0301195246,8.421589e-07,35764.6574773478
7.0,3,3,2026-05-27T21:53:28.177,16885.5644554,16886.8281882,1.2637328000018897,35241.05092240866,False,-0.03,-0.0298805189,-8.60055e-07,34742.56751021737,0.03,0.0301202072,8.425255e-07,35749.90572985625
7.0,3,4,2026-05-27T21:53:29.448,16886.8282439,16888.0993853,1.271141400000488,35248.885923003996,False,-0.03,-0.0298798147,-8.596101e-07,34759.729672790025,0.03,0.0301198308,8.425613e-07,35747.94000151681
7.0,3,5,2026-05-27T21:53:30.709,16888.0994398,16889.3598997,1.2604599000005692,35252.644877873776,False,-0.03,-0.029880144,-8.590274e-07,34783.691416595095,0.03,0.0301197624,8.429699e-07,35730.53130366814
7.0,3,6,2026-05-27T21:53:31.966,16889.3599544,16890.6165518,1.2565974000026472,35285.21924925625,False,-0.03,-0.0298803708,-8.592016e-07,34776.903115636655,0.03,0.0301194311,8.412215e-07,35804.400030194185
7.0,3,7,2026-05-27T21:53:33.223,16890.6166046,16891.8737722,1.2571676000006846,35283.02463082865,False,-0.03,-0.0298804726,-8.597185e-07,34756.112146010586,0.03,0.0301194222,8.40813e-07,35821.784629876085
7.0,3,8,2026-05-27T21:53:34.478,16891.8738293,16893.128361,1.2545317000003706,35253.30885316671,False,-0.03,-0.0298802629,-8.596762e-07,34757.57837660272,0.03,0.0301190779,8.42273e-07,35759.28220422594
7.0,3,9,2026-05-27T21:53:35.739,16893.1284152,16894.3905277,1.2621125000005122,35244.630982435374,False,-0.03,-0.0298803458,-8.601749e-07,34737.52349667492,0.03,0.030119684,8.422129e-07,35762.55362509884
0.1,3,0,2026-05-27T21:53:37.200,16895.685577,16895.8504363,0.16485929999907967,45215.54684176635,False,-0.03,-0.0298949509,-5.312031e-07,56277.81709105237,0.03,0.0301067806,7.958124e-07,37831.504761674994
0.1,3,1,2026-05-27T21:53:37.362,16895.8504913,16896.0124362,0.1619448999990709,48762.26339959881,False,-0.03,-0.0298061896,-1.001064e-06,29774.50952186873,0.03,0.0301467158,2.284299e-07,131973.5980272285
0.1,3,2,2026-05-27T21:53:37.525,16896.0124905,16896.1762489,0.1637583999981871,75321.2592155336,False,-0.03,-0.0298919183,-2.620018e-07,114090.50739346065,0.03,0.0300796215,5.342082e-07,56306.92583902681
0.1,3,3,2026-05-27T21:53:37.705,16896.1763051,16896.3560622,0.17975709999882383,39192.06961615622,False,-0.03,-0.0298845604,-7.066129e-07,42292.690099487285,0.03,0.0301523131,8.252499e-07,36537.190855763816
0.1,3,4,2026-05-27T21:53:37.865,16896.3561216,16896.5158565,0.15973489999669255,23704.2196005826,False,-0.03,-0.029921816,-1.16175e-06,25755.81321282548,0.03,0.030099354,1.370338e-06,21964.91230630691
0.1,3,5,2026-05-27T21:53:38.028,16896.5159129,16896.67875,0.16283710000061546,28378.50950799268,False,-0.03,-0.0298709464,-1.137346e-06,26263.728364103798,0.03,0.03012183,9.766754e-07,30841.188382547567
0.1,3,6,2026-05-27T21:53:38.188,16896.6788031,16896.8390283,0.16022520000115037,28413.450475233476,False,-0.03,-0.0299030463,-7.642396e-07,39127.84197521301,0.03,0.030150219,1.349311e-06,22344.8997303068
0.1,3,7,2026-05-27T21:53:38.351,16896.8390867,16897.0014064,0.16231969999716966,29274.856363713687,False,-0.03,-0.02991158,-7.427898e-07,40269.23902293758,0.03,0.0301152483,1.307667e-06,23029.75321698873
0.1,3,8,2026-05-27T21:53:38.542,16897.0014629,16897.1933728,0.19190990000060992,24461.75222946665,False,-0.03,-0.0298326125,-1.016194e-06,29357.20197127714,0.03,0.03015142,1.435962e-06,20997.366225568647
0.1,3,9,2026-05-27T21:53:38.700,16897.1934253,16897.3501971,0.15677180000056978,26802.416715740117,False,-0.03,-0.0298867154,-1.456617e-06,20517.895507192352,0.03,0.0300781305,7.806755e-07,38528.339239543195
0.1,3,10,2026-05-27T21:53:38.859,16897.3502491,16897.5107286,0.16047949999847333,34403.747601884614,False,-0.03,-0.0298836444,-1.00106e-06,29852.001278644635,0.03,0.0300689592,7.415584e-07,40548.33604474037
0.1,3,11,2026-05-27T21:53:39.017,16897.5107878,16897.6673196,0.15653179999935674,42447.912120878624,False,-0.03,-0.029843055,-1.016194e-06,29367.47806029164,0.03,0.0300943053,3.958274e-07,76028.85828520208
0.1,3,12,2026-05-27T21:53:39.176,16897.6673721,16897.826922,0.15954989999954705,37126.52789487178,False,-0.03,-0.0298431148,-8.727631e-07,34193.83198029339,0.03,0.0301219935,7.423922e-07,40574.23219155589
0.1,3,13,2026-05-27T21:53:39.331,16897.8269829,16897.982289,0.15530610000132583,41285.809546117634,False,-0.03,-0.0298405622,-7.755923e-07,38474.54674317937,0.03,0.0301047777,6.763676e-07,44509.49114061644
0.1,3,14,2026-05-27T21:53:39.506,16897.9823417,16898.156357,0.1740152999991551,33871.88570762555,False,-0.03,-0.0298391873,-1.407817e-06,21195.35941105982,0.03,0.0300853914,3.613369e-07,83261.33146102709
0.1,3,15,2026-05-27T21:53:39.686,16898.1564099,16898.3372838,0.18087390000073356,33437.65564409394,False,-0.03,-0.0299117271,-1.095286e-06,27309.512857828915,0.03,0.0301437971,7.007587e-07,43015.94414739339
0.1,3,16,2026-05-27T21:53:39.846,16898.3373491,16898.4974975,0.16014840000207187,26314.287474480923,False,-0.03,-0.0298987547,-8.660304e-07,34523.90897594357,0.03,0.0301560911,1.416184e-06,21293.907500720245
0.1,3,17,2026-05-27T21:53:40.009,16898.4975533,16898.6601916,0.16263830000025337,32249.64986030134,False,-0.03,-0.0299115184,-8.639302e-07,34622.61002104105,0.03,0.0301248845,9.976839e-07,30194.81871963655
0.1,3,18,2026-05-27T21:53:40.169,16898.6602422,16898.8194924,0.15925020000213408,25351.977650661876,False,-0.03,-0.0299484042,-9.59848e-07,31201.194564139325,0.03,0.0301494729,1.410692e-06,21372.115883552186
0.1,3,19,2026-05-27T21:53:40.359,16898.8195451,16899.0100882,0.19054310000137775,30473.13689711313,False,-0.03,-0.0298500317,-7.671867e-07,38908.43219779488,0.03,0.0301218544,1.200838e-06,25084.028320223042
0.1,3,20,2026-05-27T21:53:40.520,16899.0101432,16899.1704503,0.16030709999904502,35081.05205763916,False,-0.03,-0.0299077608,-9.564678e-07,31268.967758245493,0.03,0.0300444732,7.524956e-07,39926.44368950463
0.1,3,21,2026-05-27T21:53:40.674,16899.1705043,16899.3250641,0.15455980000115233,41761.82826422886,False,-0.03,-0.02986239,-1.014505e-06,29435.429100891568,0.03,0.0301423287,4.223267e-07,71372.06503874843
0.1,3,22,2026-05-27T21:53:40.834,16899.3251146,16899.4855695,0.1604549000003317,49220.67803741252,False,-0.03,-0.0298738074,-5.097543e-07,58604.326437265954,0.03,0.0301642664,7.100191e-07,42483.739381095525
0.1,3,23,2026-05-27T21:53:40.990,16899.4856201,16899.6413091,0.15568899999925634,45661.97928676913,False,-0.03,-0.0298785354,-6.153336e-07,48556.64537090125,0.03,0.0301402962,6.990823e-07,43114.088570115426
0.1,3,24,2026-05-27T21:53:41.148,16899.6413637,16899.7993641,0.15800039999885485,33280.44264664712,False,-0.03,-0.0298680746,-6.228958e-07,47950.354778439665,0.03,0.0301413825,1.180249e-06,25538.15550786317
0.1,3,25,2026-05-27T21:53:41.314,16899.7994177,16899.9641595,0.16474179999931948,49373.42822718707,False,-0.03,-0.0298231674,-9.871821e-07,30210.40130285993,0.03,0.0301128072,2.267497e-07,132801.97151308248
0.1,3,26,2026-05-27T21:53:41.500,16899.9642143,16900.1512556,0.18704130000332952,28425.833556477643,False,-0.03,-0.0298754157,-1.124731e-06,26562.27640209081,0.03,0.0301454078,9.867576e-07,30549.96262506618
0.1,3,27,2026-05-27T21:53:41.656,16900.1513102,16900.3063764,0.15506620000087423,36625.46840769811,False,-0.03,-0.0298529667,-1.25554e-06,23776.99372381605,0.03,0.0301208386,3.819491e-07,78860.87072858661
0.1,3,28,2026-05-27T21:53:41.812,16900.3064273,16900.4632216,0.1567942999972729,38408.15800562818,False,-0.03,-0.0298710199,-8.529952e-07,35018.97771523216,0.03,0.0301128018,7.087517e-07,42487.096397793466
0.1,3,29,2026-05-27T21:53:41.975,16900.4632752,16900.6265847,0.1633094999997411,48724.2651444151,False,-0.03,-0.02986557,-3.738938e-07,79877.14693316659,0.03,0.0301814835,8.584912e-07,35156.42734602288
0.1,3,30,2026-05-27T21:53:42.133,16900.6266361,16900.7842004,0.15756429999964894,45658.0737929107,False,-0.03,-0.0298372965,-8.273321e-07,36064.47338378385,0.03,0.0301001892,4.854146e-07,62009.23746422131
0.1,3,31,2026-05-27T21:53:42.281,16900.7842546,16900.9324962,0.14824159999989206,49427.05334792493,False,-0.03,-0.0298948846,-5.185926e-07,57646.184307296324,0.03,0.0301246779,6.957133e-07,43300.41972749407
0.1,3,32,2026-05-27T21:53:42.447,16900.9325806,16901.097943,0.1653623999991396,24821.228373807066,False,-0.03,-0.0298554304,-1.502471e-06,19870.886293312815,0.03,0.0300614313,9.114652e-07,32981.436153569004
0.1,3,33,2026-05-27T21:53:42.618,16901.0979957,16901.268663,0.1706672999971488,33515.666545397384,False,-0.03,-0.0298473282,-8.534182e-07,34973.85947475692,0.03,0.0301073864,9.354382e-07,32185.329185829698
0.1,3,34,2026-05-27T21:53:42.793,16901.2687099,16901.4438155,0.1751055999993696,30203.16880532241,False,-0.03,-0.0298659207,-1.00485e-06,29721.770114942527,0.03,0.0301344682,9.817094e-07,30695.914901089873
0.1,3,35,2026-05-27T21:53:42.957,16901.4438716,16901.6082597,0.1643880999981775,52027.04045025363,False,-0.03,-0.0298945257,-5.063923e-07,59034.32121696954,0.03,0.0301085462,6.469132e-07,46541.86403987428
0.1,3,36,2026-05-27T21:53:43.116,16901.608321,16901.7661276,0.15780660000018543,45597.44091052313,False,-0.03,-0.0298481352,-9.766617e-07,30561.385994761542,0.03,0.0301063941,3.382044e-07,89018.33950120104
0.1,3,37,2026-05-27T21:53:43.271,16901.7661822,16901.9223979,0.15621570000075735,38760.44161258982,False,-0.03,-0.0298353607,-8.479466e-07,35185.42405854331,0.03,0.03011136,6.986488e-07,43099.42277149836
0.1,3,38,2026-05-27T21:53:43.438,16901.9224486,16902.0890108,0.16656220000004396,29003.214199874146,False,-0.03,-0.0299036276,-1.294252e-06,23104.949886111823,0.03,0.0301294729,7.756255e-07,38845.3872390735
0.1,3,39,2026-05-27T21:53:43.622,16902.0890654,16902.2728995,0.18383410000024014,24923.597570102782,False,-0.03,-0.0298046814,-1.063728e-06,28019.081381706605,0.03,0.0301375677,1.341312e-06,22468.722936945316
0.1,3,40,2026-05-27T21:53:43.781,16902.2729539,16902.4316244,0.15867050000088057,28182.315144598924,False,-0.03,-0.0298838824,-1.32116e-06,22619.427170062674,0.03,0.0300973393,8.071684e-07,37287.55895300163
0.1,3,41,2026-05-27T21:53:43.944,16902.431679,16902.5943801,0.16270109999823035,28762.995144753448,False,-0.03,-0.0298883363,-1.405706e-06,21262.153181390702,0.03,0.0300588769,6.784724e-07,44303.75782419447
0.1,3,42,2026-05-27T21:53:44.111,16902.5944299,16902.7624278,0.16799790000004577,27372.897315986367,False,-0.03,-0.0299111106,-1.183608e-06,25271.12912383154,0.03,0.0301315039,1.009898e-06,29836.185337529136
0.1,3,43,2026-05-27T21:53:44.302,16902.762482,16902.9523224,0.1898404000021401,32961.748285997346,False,-0.03,-0.0298887937,-9.669938e-07,30908.981732871503,0.03,0.0301711111,8.551154e-07,35283.08705468291
0.1,3,44,2026-05-27T21:53:44.466,16902.9523805,16903.1173965,0.1650160000026517,26268.69079944732,False,-0.03,-0.0298827565,-1.454942e-06,20538.795704571043,0.03,0.0300590519,8.269307e-07,36350.14626981439
0.1,3,45,2026-05-27T21:53:44.622,16903.117455,16903.2725222,0.15506720000121277,32644.991427452027,False,-0.03,-0.0299026824,-7.894809e-07,37876.38484984247,0.03,0.0301146414,1.049004e-06,28707.842296120893
0.1,3,46,2026-05-27T21:53:44.780,16903.2725703,16903.4306728,0.15810250000140513,28390.290659864913,False,-0.03,-0.0298784742,-1.28123e-06,23320.148763297766,0.03,0.0300563621,8.298733e-07,36218.01315935818
0.1,3,47,2026-05-27T21:53:44.945,16903.430736,16903.5952703,0.1645343000018329,30955.537179595,False,-0.03,-0.0298886316,-1.246289e-06,23982.10334842079,0.03,0.030070724,6.906619e-07,43538.99353649014
0.1,3,48,2026-05-27T21:53:45.128,16903.5953237,16903.7792154,0.1838917000022775,44751.91250940374,False,-0.03,-0.0298778114,-4.65168e-07,64230.15211708458,0.03,0.0300730768,8.744594e-07,34390.47804849488
0.1,3,49,2026-05-27T21:53:45.290,16903.7792685,16903.9410666,0.16179810000176076,28634.252592521338,False,-0.03,-0.0299390474,-7.579287e-07,39501.139619069705,0.03,0.0300987823,1.338785e-06,22482.162781925403
0.1,3,50,2026-05-27T21:53:45.455,16903.9411154,16904.1059698,0.16485439999814844,43927.389509544526,False,-0.03,-0.029882615,-3.183656e-07,93862.57497669348,0.03,0.0301635611,1.048576e-06,28766.213512420654
0.1,3,51,2026-05-27T21:53:45.613,16904.1060234,16904.2636063,0.15758289999939734,51088.63505485368,False,-0.03,-0.0298293852,-8.66453e-07,34427.00896644134,0.03,0.0301251818,3.070872e-07,98099.76384557872
0.1,3,52,2026-05-27T21:53:45.772,16904.2636597,16904.4236188,0.15995910000128788,47394.42170234798,False,-0.03,-0.0299115834,-4.920893e-07,60784.86851878308,0.03,0.030110954,7.74358e-07,38885.0557494079
0.1,3,53,2026-05-27T21:53:45.962,16904.4236706,16904.613116,0.1894453999993857,27300.570835623024,False,-0.03,-0.0298819602,-1.356916e-06,22021.96760890136,0.03,0.0301516347,8.420708e-07,35806.53158855526
0.1,3,54,2026-05-27T21:53:46.119,16904.6131871,16904.7703313,0.15714419999858364,29471.032143399116,False,-0.03,-0.0298796885,-1.219791e-06,24495.744352926038,0.03,0.0301297871,8.16428e-07,36904.401980333845
0.1,3,55,2026-05-27T21:53:46.276,16904.7703897,16904.9275054,0.1571156999998493,34569.82873354486,False,-0.03,-0.0298883419,-1.160894e-06,25745.969830148144,0.03,0.0300920671,5.741568e-07,52410.88688664838
0.1,3,56,2026-05-27T21:53:46.435,16904.9275707,16905.0854994,0.1579286999985925,46789.14127296735,False,-0.03,-0.029834243,-9.619366e-07,31014.770620017993,0.03,0.0301325967,3.197035e-07,94251.69477343852
0.1,3,57,2026-05-27T21:53:46.599,16905.0855556,16905.2496457,0.16409010000279523,42979.93768460261,False,-0.03,-0.0298369728,-8.163933e-07,36547.3023847697,0.03,0.0301283311,5.787996e-07,52053.13047901208
0.1,3,58,2026-05-27T21:53:46.764,16905.2496994,16905.4153744,0.16567500000019209,28985.490844389624,False,-0.03,-0.029922634,-6.725388e-07,44492.05607170917,0.03,0.0301209784,1.398967e-06,21530.87127859342
0.1,3,59,2026-05-27T21:53:46.946,16905.4154283,16905.5976891,0.18226080000022193,46687.22363975171,False,-0.03,-0.0299220708,-9.648817e-07,31011.12892906975,0.03,0.0301104296,3.209626e-07,93812.89159546938
0.1,3,60,2026-05-27T21:53:47.104,16905.5977433,16905.7550914,0.1573480999977619,28596.600600558246,False,-0.03,-0.0299191417,-7.486902e-07,39961.978532642745,0.03,0.0301007534,1.350157e-06,22294.261630314104
0.1,3,61,2026-05-27T21:53:47.268,16905.7551471,16905.9186759,0.16352879999976722,30692.751405348958,False,-0.03,-0.0298998443,-9.682495e-07,30880.309568969566,0.03,0.0301174309,9.871723e-07,30508.788486062665
0.1,3,62,2026-05-27T21:53:47.425,16905.9187304,16906.0760886,0.15735819999827072,27461.163847558633,False,-0.03,-0.0299418069,-7.129151e-07,41999.12009157892,0.03,0.0300968679,1.473397e-06,20426.855694697355
0.1,3,63,2026-05-27T21:53:47.590,16906.0761466,16906.2404803,0.16433369999867864,26902.812230728887,False,-0.03,-0.0299037276,-8.357534e-07,35780.56350114759,0.03,0.0300920833,1.394341e-06,21581.58104796459
0.1,3,64,2026-05-27T21:53:47.783,16906.2405345,16906.4335842,0.19304969999939203,25264.806973806066,False,-0.03,-0.0298248835,-9.644565e-07,30924.031825178223,0.03,0.0300979204,1.407333e-06,21386.495164968062
0.1,3,65,2026-05-27T21:53:47.938,16906.4336631,16906.5889911,0.1553280000007362,28794.670274744094,False,-0.03,-0.0298567729,-1.233675e-06,24201.489776480837,0.03,0.0300595427,8.471377e-07,35483.65596289718
0.1,3,66,2026-05-27T21:53:48.103,16906.5890412,16906.7536619,0.16462069999761297,40216.44905043821,False,-0.03,-0.0298527677,-9.707744e-07,30751.498700418968,0.03,0.0300802419,5.194867e-07,57903.776747316144
0.1,3,67,2026-05-27T21:53:48.260,16906.7537165,16906.911167,0.15745049999895855,27952.89464639917,False,-0.03,-0.0299301941,-1.159214e-06,25819.386325561976,0.03,0.0301263317,9.892764e-07,30452.896379616457
0.1,3,68,2026-05-27T21:53:48.418,16906.9112338,16907.0689564,0.15772259999721427,64537.112358516606,False,-0.03,-0.0298830883,-3.103749e-07,96280.62159665617,0.03,0.0300801821,6.187536e-07,48614.15287119137
0.1,3,69,2026-05-27T21:53:48.609,16907.0690074,16907.259697,0.19068960000004154,63402.06138788862,False,-0.03,-0.0299459903,-6.969387e-07,42967.897033125,0.03,0.0301377657,2.507238e-07,120203.05092695629
0.1,3,70,2026-05-27T21:53:48.774,16907.2597475,16907.4247366,0.16498910000154865,33186.199593002915,False,-0.03,-0.0298951778,-6.267061e-07,47702.06927936396,0.03,0.0301681963,1.183184e-06,25497.468103016945
0.1,3,71,2026-05-27T21:53:48.930,16907.4247911,16907.5807956,0.15600450000056298,41780.30465294663,False,-0.03,-0.0298386355,-6.977808e-07,42762.1905045252,0.03,0.0301041734,7.369337e-07,40850.585880385166
0.1,3,72,2026-05-27T21:53:49.088,16907.5808744,16907.7388255,0.15795110000181012,43922.604152813,False,-0.03,-0.0298726494,-3.057464e-07,97704.01025163337,0.03,0.0301681186,1.061221e-06,28427.743702772557
0.3,4,0,2026-05-27T21:53:50.573,16909.0628323,16909.2238445,0.16101220000200556,38629.05746333766,False,-0.03,-0.0298837706,-7.141833e-07,41843.27832924685,0.03,0.0301191461,8.391271e-07,35893.4255609192
0.3,4,1,2026-05-27T21:53:50.730,16909.2238987,16909.3812447,0.15734599999996135,38442.664893672576,False,-0.03,-0.0298765809,-8.121888e-07,36785.265815042025,0.03,0.0301227968,7.485609e-07,40240.94338884118
0.3,4,2,2026-05-27T21:53:50.890,16909.3812979,16909.5414773,0.16017940000165254,42882.48362761336,False,-0.03,-0.0298852318,-5.6051e-07,53317.92795846639,0.03,0.0301225046,8.388431e-07,35909.58142231843
0.3,4,3,2026-05-27T21:53:51.049,16909.5415388,16909.6990747,0.15753590000167605,48665.576895731356,False,-0.03,-0.0298775001,-5.612106e-07,53237.590487421294,0.03,0.0301172917,6.715867e-07,44844.97936007369
0.3,4,4,2026-05-27T21:53:51.205,16909.6991278,16909.8552948,0.15616700000100536,59847.63344741747,False,-0.03,-0.029882713,-4.909658e-07,60865.16209479357,0.03,0.0301201293,5.116276e-07,58871.19713635465
0.3,4,5,2026-05-27T21:53:51.399,16909.8553485,16910.0497336,0.1943850999996357,40856.46893261943,False,-0.03,-0.029874248,-9.078124e-07,32907.95322910328,0.03,0.0301182184,5.605589e-07,53728.909486585624
0.3,4,6,2026-05-27T21:53:51.558,16910.0497974,16910.2090735,0.15927609999926062,27057.444918185687,False,-0.03,-0.0298763259,-1.204365e-06,24806.703864692183,0.03,0.0301191749,1.012973e-06,29733.442944678685
0.3,4,7,2026-05-27T21:53:51.714,16910.2091253,16910.3650448,0.15591950000089128,24218.77040445628,False,-0.03,-0.0298799446,-1.253997e-06,23827.764021764007,0.03,0.0301196372,1.223403e-06,24619.554799195357
0.3,4,8,2026-05-27T21:53:51.873,16910.3651046,16910.5241784,0.15907379999771365,32160.591032135297,False,-0.03,-0.0298793866,-9.496002e-07,31465.227787441494,0.03,0.030117804,9.159498e-07,32881.50071106517
0.3,4,9,2026-05-27T21:53:52.037,16910.5242316,16910.6876717,0.1634401000010257,31316.010618788452,False,-0.03,-0.0298826265,-8.759858e-07,34113.140304329136,0.03,0.0301235723,1.040165e-06,28960.378689919384
0.3,4,10,2026-05-27T21:53:52.229,16910.6877331,16910.8797686,0.19203550000020186,34970.227324368854,False,-0.03,-0.0298740503,-5.544808e-07,53877.519834771556,0.03,0.0301172278,1.161015e-06,25940.4295379474
0.3,4,11,2026-05-27T21:53:52.388,16910.8798214,16911.038886,0.1590645999967819,58660.32358560582,False,-0.03,-0.0298798209,-5.093352e-07,58664.354829589625,0.03,0.0301253258,5.135904e-07,58656.325741291126
0.3,4,12,2026-05-27T21:53:52.548,16911.0389387,16911.1991907,0.16025200000149198,54990.34881473272,False,-0.03,-0.0298785719,-4.90966e-07,60856.70270446427,0.03,0.0301190716,6.000917e-07,50190.781842175114
0.3,4,13,2026-05-27T21:53:52.706,16911.1992417,16911.3568385,0.1575967999997374,64198.00162080485,False,-0.03,-0.0298804689,-4.675514e-07,63908.41498923968,0.03,0.0301188165,4.67046e-07,64487.901619968914
0.3,4,14,2026-05-27T21:53:52.863,16911.3568883,16911.5142871,0.15739879999819095,52706.623371078604,False,-0.03,-0.0298791936,-5.720124e-07,52235.220075648715,0.03,0.0301175253,5.663022e-07,53182.77997154169
0.3,4,15,2026-05-27T21:53:53.024,16911.5144377,16911.675102,0.16066430000137188,37474.047316537544,False,-0.03,-0.0298814254,-7.99432e-07,37378.3203574538,0.03,0.0301192948,8.016953e-07,37569.504024783484
0.3,4,16,2026-05-27T21:53:53.187,16911.6751557,16911.8385092,0.16335350000008475,27377.323738407064,False,-0.03,-0.0298756772,-9.797415e-07,30493.428317571517,0.03,0.0301180729,1.211625e-06,24857.586216857526
0.3,4,17,2026-05-27T21:53:53.370,16911.8385612,16912.0207477,0.18218650000198977,35750.62461289371,False,-0.03,-0.0298819579,-4.849366e-07,61620.3394423106,0.03,0.0301247362,1.193543e-06,25239.757763230984
0.3,4,18,2026-05-27T21:53:53.527,16912.0208009,16912.1787722,0.1579712999991898,59313.85274772537,False,-0.03,-0.0298786422,-4.9994e-07,59764.45613473617,0.03,0.0301130196,5.114875e-07,58873.42232214864
0.3,4,19,2026-05-27T21:53:53.688,16912.1788228,16912.3389459,0.16012309999860008,56538.901709864826,False,-0.03,-0.0298816042,-5.003584e-07,59720.40081669459,0.03,0.0301171956,5.608366e-07,53700.4817445937
